2691,14,5.0
2305,14,5.0
211,14,3.0
6458,14,4.0
2603,14,3.0
4590,14,4.0
6169,14,4.0
1084,12,5.0
4244,12,4.0
2912,12,5.0
8191,12,5.0
7061,12,5.0
1808,12,5.0
408,12,4.0
3252,12,5.0
916,12,5.0
7288,12,5.0
8034,12,5.0
837,12,2.0
1744,12,5.0
219,12,5.0
647,12,5.0
8889,12,5.0
9629,12,5.0
9555,12,2.0
4000,12,5.0
4785,12,2.0
7193,12,5.0
466,12,1.0
4782,12,5.0
4329,12,5.0
6064,12,5.0
802,12,5.0
8504,12,5.0
2982,12,5.0
9402,12,5.0
5523,12,5.0
1791,12,5.0
3934,12,5.0
7405,12,3.0
6396,12,5.0
4779,12,5.0
7827,12,5.0
8695,12,5.0
3499,12,5.0
4102,12,5.0
2405,12,5.0
4715,12,4.0
3451,12,5.0
1235,12,5.0
8808,12,5.0
5731,12,5.0
8911,12,5.0
8592,12,5.0
777,12,5.0
2729,12,5.0
1652,12,5.0
9220,12,5.0
996,12,5.0
8741,12,5.0
5604,12,5.0
4370,12,2.0
4939,12,5.0
397,12,4.0
5312,12,5.0
5219,12,5.0
1519,12,4.0
7863,12,5.0
4677,12,5.0
2731,12,5.0
953,12,5.0
4134,12,5.0
9274,12,4.0
5286,12,4.0
557,12,1.0
4275,12,5.0
4258,12,4.0
6356,12,5.0
8146,12,5.0
6551,12,4.0
2530,12,5.0
7627,12,5.0
8290,12,5.0
2858,12,4.0
5691,12,4.0
5954,12,5.0
727,12,5.0
6615,12,5.0
5678,12,5.0
168,12,5.0
1031,12,4.0
3543,12,5.0
4674,12,4.0
9546,12,3.0
5228,12,5.0
9309,12,5.0
82,12,4.0
2184,12,3.0
6663,12,5.0
1165,12,5.0
9067,12,5.0
2914,12,4.0
2054,12,5.0
7073,12,5.0
6739,12,4.0
7084,12,4.0
1945,12,4.0
635,12,5.0
216,12,5.0
4946,12,4.0
9312,12,5.0
7888,12,4.0
3671,12,4.0
4083,12,3.0
8052,12,4.0
4127,12,4.0
1494,12,5.0
5250,12,4.0
161,12,5.0
287,12,5.0
6613,12,4.0
3807,12,5.0
2517,12,5.0
3980,12,5.0
8249,12,5.0
1891,12,4.0
9409,12,5.0
9603,12,5.0
4298,12,5.0
7787,12,5.0
7642,12,4.0
5749,12,5.0
6097,12,5.0
173,12,4.0
7598,12,5.0
5163,12,5.0
69,12,5.0
7014,12,5.0
2673,12,5.0
4047,12,5.0
3074,12,5.0
6068,12,4.0
4611,12,4.0
4753,12,2.0
4166,12,5.0
9405,12,5.0
8121,12,5.0
3262,12,4.0
2134,12,4.0
4474,12,5.0
5227,12,5.0
3653,12,4.0
5956,12,5.0
2655,12,5.0
9017,12,4.0
8828,12,5.0
3997,12,5.0
2057,12,4.0
6127,12,5.0
445,12,5.0
5362,12,5.0
8586,12,5.0
6641,12,5.0
7437,12,4.0
6854,12,5.0
2064,12,4.0
7896,12,4.0
3938,12,4.0
4574,12,5.0
1940,12,5.0
3137,12,5.0
8152,12,4.0
4010,12,3.0
3242,12,5.0
4169,12,5.0
6183,12,5.0
6521,12,5.0
492,12,5.0
6812,12,4.0
2102,12,4.0
900,12,4.0
8825,12,4.0
8626,12,3.0
1849,12,5.0
6605,12,4.0
2535,12,5.0
9608,12,5.0
7530,12,4.0
4289,12,5.0
184,12,5.0
2474,12,3.0
9561,12,3.0
8440,12,3.0
7776,12,5.0
9348,12,5.0
5073,12,5.0
2332,12,5.0
3739,12,5.0
2268,12,4.0
2797,12,4.0
2461,12,4.0
6862,12,4.0
4810,12,4.0
6425,12,5.0
2130,12,5.0
505,12,1.0
4125,12,5.0
440,12,5.0
4736,12,5.0
5476,12,5.0
9496,12,5.0
5688,12,5.0
4094,12,5.0
7991,12,4.0
8913,12,5.0
1352,12,5.0
1112,12,5.0
7184,12,4.0
2798,12,5.0
9449,12,5.0
1541,12,4.0
8037,12,5.0
5578,12,5.0
3250,12,4.0
2855,12,4.0
9526,12,5.0
9544,12,5.0
1406,12,5.0
2901,12,4.0
681,12,5.0
9294,12,5.0
8108,12,4.0
1429,12,5.0
6576,12,5.0
4520,12,5.0
6224,12,5.0
7511,12,5.0
1062,12,3.0
4770,12,5.0
1467,12,5.0
3937,12,3.0
3561,12,5.0
3470,12,5.0
7313,12,5.0
642,12,4.0
7249,12,4.0
9614,12,5.0
715,12,5.0
7141,12,3.0
9470,12,5.0
2948,12,4.0
7859,12,5.0
9004,12,5.0
1217,12,4.0
7188,12,5.0
6114,12,4.0
2297,12,3.0
6066,12,4.0
7472,12,5.0
8062,12,5.0
7621,12,4.0
995,12,5.0
2185,12,4.0
1398,12,4.0
8679,12,5.0
1139,12,5.0
123,12,4.0
5660,12,5.0
6989,12,4.0
1132,12,4.0
6495,12,4.0
446,12,5.0
1085,12,5.0
5592,12,5.0
4720,12,4.0
1944,12,4.0
7415,12,4.0
1346,12,2.0
8263,12,5.0
8018,12,5.0
1554,12,5.0
4534,12,3.0
1740,12,5.0
4087,12,3.0
7411,12,5.0
1464,12,5.0
1327,12,5.0
5244,12,5.0
8044,12,5.0
3134,12,5.0
1877,12,5.0
964,12,4.0
3647,12,5.0
4261,12,5.0
4392,12,5.0
180,12,3.0
694,12,5.0
5151,12,1.0
1362,12,5.0
2983,12,2.0
6038,12,5.0
3965,12,4.0
5421,12,3.0
6964,12,4.0
6920,12,5.0
8452,12,5.0
4566,12,5.0
4229,12,4.0
7860,12,5.0
85,12,4.0
6988,12,5.0
3690,12,4.0
7886,12,4.0
830,12,4.0
641,12,3.0
3683,12,5.0
9098,12,5.0
7410,12,4.0
8354,12,5.0
7823,12,5.0
1504,12,4.0
5750,12,4.0
8760,12,4.0
93,12,4.0
8122,12,5.0
448,12,5.0
1680,12,5.0
2615,12,4.0
3841,12,4.0
2287,12,5.0
8909,12,5.0
3059,12,5.0
8639,12,5.0
6314,12,5.0
959,12,4.0
2412,12,5.0
3505,12,5.0
1608,12,5.0
4013,12,1.0
1482,12,4.0
7495,12,5.0
7767,12,3.0
4769,12,5.0
4626,12,5.0
4124,12,4.0
8947,12,5.0
1370,12,5.0
2224,12,3.0
4895,12,4.0
9647,12,5.0
2316,12,4.0
6861,12,5.0
1175,12,4.0
5345,12,5.0
9517,12,5.0
4283,12,5.0
4217,12,3.0
9235,12,3.0
2786,12,4.0
933,12,4.0
1409,12,5.0
3805,12,5.0
4493,12,5.0
8768,12,5.0
5187,12,1.0
114,12,5.0
6108,12,4.0
5589,12,5.0
7747,12,4.0
8661,12,5.0
4428,12,5.0
6724,12,5.0
3757,12,5.0
7862,12,4.0
8965,12,5.0
2196,12,5.0
9253,12,5.0
834,12,4.0
7554,12,3.0
1885,12,5.0
4655,12,5.0
6636,12,4.0
9130,12,4.0
1961,12,5.0
8896,12,3.0
6831,12,5.0
2098,12,4.0
5951,12,4.0
8659,12,5.0
8569,12,3.0
7974,12,2.0
3887,12,5.0
45,12,5.0
8952,12,5.0
3880,12,5.0
4796,12,4.0
4060,12,5.0
2127,12,5.0
2321,12,5.0
3708,12,5.0
5600,12,4.0
7833,12,4.0
2365,12,5.0
522,12,5.0
8441,12,4.0
1074,12,4.0
518,12,4.0
8156,12,5.0
4923,12,5.0
7175,12,5.0
5990,12,4.0
2093,12,4.0
7656,12,3.0
5115,12,5.0
7855,12,5.0
6389,12,5.0
9377,12,5.0
6059,12,3.0
39,12,4.0
6622,12,5.0
7403,12,5.0
3731,12,5.0
4435,12,4.0
588,12,5.0
955,12,3.0
243,12,5.0
9168,12,5.0
6717,12,4.0
2100,12,5.0
8862,12,4.0
3126,12,2.0
2922,12,4.0
5998,12,4.0
9332,12,4.0
9025,12,5.0
3593,12,2.0
8264,12,5.0
3502,12,5.0
8743,12,4.0
2079,12,3.0
7748,12,1.0
3733,12,5.0
3373,12,5.0
7873,12,4.0
2510,12,3.0
8917,12,5.0
7160,12,2.0
3388,12,1.0
5728,12,5.0
1272,12,5.0
9601,12,4.0
5832,12,4.0
7962,12,5.0
7521,12,5.0
4703,12,5.0
7829,12,5.0
6560,12,5.0
2991,12,5.0
8596,12,5.0
3339,12,5.0
8347,12,5.0
2501,12,5.0
8811,12,5.0
1707,12,5.0
1968,12,4.0
5763,12,5.0
1035,11,4.0
4831,11,4.0
8271,11,5.0
9432,11,5.0
9000,11,5.0
1168,11,4.0
7296,11,5.0
6832,11,4.0
3263,11,5.0
3615,11,3.0
8026,11,5.0
7817,11,1.0
7678,11,5.0
7223,11,5.0
9541,11,5.0
763,11,5.0
7322,11,3.0
1154,11,5.0
2841,11,5.0
3895,11,3.0
54,11,5.0
1195,11,5.0
2320,11,4.0
3087,11,4.0
5945,11,4.0
8328,11,4.0
3754,11,5.0
293,11,5.0
9324,11,4.0
4040,11,4.0
8429,11,4.0
9443,15,5.0
8153,15,5.0
9145,15,5.0
9212,15,4.0
2160,15,5.0
8334,15,5.0
4239,15,4.0
8106,15,3.0
1893,15,4.0
8625,15,5.0
2139,15,3.0
8216,15,5.0
8738,15,5.0
8361,15,2.0
993,15,4.0
9111,15,4.0
3854,15,5.0
1932,15,4.0
2765,15,5.0
2427,15,4.0
6565,15,3.0
2485,15,5.0
5367,15,4.0
4487,15,5.0
8604,15,5.0
5798,15,4.0
8066,15,5.0
4640,15,4.0
2053,15,5.0
3080,15,5.0
7765,15,5.0
5346,15,5.0
6584,15,2.0
460,15,5.0
2552,15,5.0
8027,15,5.0
2390,15,4.0
9346,15,4.0
7533,15,4.0
4878,15,5.0
8835,15,4.0
8229,15,5.0
4940,15,4.0
895,15,5.0
8100,15,5.0
3460,15,5.0
6741,15,5.0
1148,15,5.0
2873,15,5.0
6042,15,4.0
1203,15,5.0
9138,15,5.0
2325,15,5.0
2019,15,4.0
7045,15,5.0
8575,15,4.0
2838,15,5.0
8287,15,5.0
9384,15,3.0
6106,15,5.0
2930,15,3.0
4794,15,4.0
791,15,5.0
9404,15,4.0
8832,15,5.0
3861,15,3.0
4285,15,5.0
1314,15,5.0
7510,15,5.0
2837,15,4.0
608,15,5.0
5844,15,4.0
8690,15,5.0
3180,15,5.0
2821,15,3.0
1372,15,4.0
733,15,2.0
9065,15,5.0
5018,15,3.0
1069,15,3.0
7072,15,5.0
7629,15,4.0
1152,15,4.0
2188,15,5.0
1922,15,5.0
1602,15,5.0
2907,15,5.0
9042,15,3.0
3607,15,5.0
4780,15,5.0
5708,15,5.0
3127,15,3.0
7651,15,5.0
5627,15,4.0
3545,15,5.0
2578,15,4.0
8881,15,5.0
7771,15,4.0
9016,15,4.0
5359,15,4.0
2470,15,4.0
594,15,5.0
3784,15,5.0
9394,15,5.0
6179,15,5.0
3546,15,5.0
6695,15,5.0
6302,15,5.0
3053,15,4.0
2522,15,5.0
5530,15,5.0
5635,15,4.0
9685,15,5.0
6578,15,3.0
70,15,4.0
7274,15,4.0
7523,15,3.0
1620,15,5.0
865,15,3.0
4246,15,4.0
4619,15,4.0
4098,15,5.0
465,15,4.0
8112,15,4.0
8306,15,5.0
8091,15,4.0
4408,15,4.0
3862,15,3.0
2874,15,2.0
8819,15,4.0
4890,15,3.0
8392,15,2.0
6438,15,4.0
4586,15,5.0
4160,15,4.0
5568,15,3.0
1273,15,4.0
7721,15,3.0
7983,15,5.0
1764,15,3.0
4365,15,1.0
2391,15,4.0
4448,15,4.0
2430,15,4.0
6467,15,2.0
6154,15,5.0
1685,15,5.0
2482,15,4.0
7911,15,5.0
8853,15,3.0
2659,15,4.0
3303,15,4.0
2190,15,5.0
3066,15,2.0
5077,15,3.0
3549,15,4.0
3604,15,4.0
5972,15,4.0
1335,15,5.0
3824,15,3.0
5961,15,3.0
4948,15,5.0
4300,15,3.0
6992,15,5.0
1324,16,3.0
2556,16,4.0
8374,18,4.0
7998,18,5.0
9244,18,5.0
3755,18,5.0
653,18,5.0
8277,18,3.0
3413,18,5.0
5060,18,3.0
9078,18,4.0
4022,18,4.0
4123,18,5.0
2509,18,5.0
7012,18,5.0
1847,18,3.0
2698,17,4.0
9223,17,4.0
4404,17,5.0
5685,17,4.0
4436,17,5.0
3606,17,4.0
8719,17,1.0
2796,17,5.0
3155,17,4.0
6706,17,4.0
5524,17,2.0
1762,17,5.0
3346,17,5.0
7700,17,3.0
5882,17,3.0
1819,17,4.0
710,17,4.0
5754,17,5.0
5249,17,3.0
6777,17,1.0
406,17,5.0
7069,17,5.0
3454,17,4.0
2346,17,3.0
2554,17,5.0
2536,17,4.0
8816,17,5.0
8569,17,5.0
167,17,2.0
5199,17,4.0
7356,17,4.0
1736,17,2.0
1942,17,2.0
8369,17,4.0
192,17,4.0
7029,17,5.0
44,17,4.0
2498,17,5.0
7327,17,5.0
9109,17,5.0
7900,17,3.0
5569,17,3.0
7309,17,5.0
2363,17,5.0
4301,17,3.0
6559,17,4.0
4983,17,4.0
7020,17,1.0
8307,17,5.0
74,17,4.0
8294,17,5.0
3970,17,5.0
3034,17,5.0
8150,17,4.0
8061,17,2.0
5953,17,5.0
5196,17,4.0
1286,17,5.0
2000,17,4.0
8279,17,4.0
4802,17,5.0
294,17,3.0
8467,17,3.0
4260,17,5.0
5260,17,5.0
6187,19,3.0
1593,19,5.0
3991,20,5.0
7464,20,5.0
3639,20,5.0
7013,21,3.0
7382,21,5.0
2284,23,5.0
5005,22,2.0
4781,22,5.0
6361,24,3.0
7365,24,4.0
4129,24,5.0
8655,24,4.0
9623,24,5.0
8833,24,5.0
7636,24,4.0
6979,24,5.0
389,24,4.0
3790,24,5.0
3779,24,4.0
6326,24,3.0
6387,24,5.0
8657,24,4.0
9279,24,5.0
7631,24,5.0
4195,24,2.0
1867,24,5.0
9344,24,5.0
8003,24,2.0
7773,24,5.0
8970,24,5.0
3927,24,5.0
6600,24,5.0
2575,24,4.0
9580,24,5.0
2314,24,4.0
5311,24,5.0
4473,24,5.0
5161,24,4.0
8208,24,5.0
4851,24,4.0
7980,24,5.0
7235,24,5.0
4565,24,4.0
4434,24,4.0
1264,24,5.0
9387,24,5.0
7238,24,4.0
277,24,3.0
752,24,5.0
8777,24,5.0
7492,25,1.0
7243,25,5.0
4880,25,5.0
5274,25,5.0
4659,25,2.0
3930,25,2.0
7346,25,1.0
9003,25,4.0
1844,25,2.0
4226,25,5.0
7204,25,4.0
7002,25,3.0
9211,25,3.0
2135,25,3.0
1771,25,3.0
4138,25,1.0
1247,25,2.0
483,25,2.0
7628,25,5.0
9589,25,3.0
8434,25,5.0
5693,25,5.0
6761,25,5.0
543,25,2.0
3274,25,5.0
2051,25,4.0
8499,25,3.0
3270,25,5.0
9532,25,3.0
8149,25,4.0
1927,25,5.0
5725,25,2.0
1903,25,5.0
3503,25,3.0
7284,25,4.0
5712,25,5.0
6325,25,5.0
9064,25,4.0
3525,25,5.0
8905,25,2.0
5318,25,4.0
9247,25,5.0
8736,25,3.0
508,25,4.0
1926,25,4.0
6811,25,4.0
5600,25,4.0
6111,25,3.0
668,25,3.0
1953,25,4.0
7468,25,4.0
3086,25,4.0
4430,25,5.0
4462,25,3.0
4963,25,2.0
990,25,5.0
6175,25,3.0
1369,25,4.0
6221,25,4.0
1016,25,5.0
9290,25,2.0
1681,25,5.0
9146,25,2.0
63,25,5.0
5511,25,5.0
7921,25,5.0
8231,25,3.0
734,25,1.0
2624,25,3.0
7668,25,5.0
4260,25,4.0
5067,25,5.0
7613,26,5.0
9233,26,2.0
8802,26,5.0
6145,26,5.0
2594,26,5.0
2582,26,5.0
565,26,5.0
4369,26,5.0
6440,26,5.0
9426,26,5.0
4442,26,4.0
1605,26,4.0
5836,26,5.0
7240,26,5.0
8190,26,3.0
3498,26,1.0
6981,26,5.0
2564,26,5.0
3416,26,5.0
7222,26,3.0
2,26,1.0
7310,26,5.0
2780,26,5.0
6244,26,5.0
8735,26,4.0
8432,26,5.0
4002,26,5.0
5788,26,5.0
5335,26,5.0
2571,26,3.0
3723,26,3.0
3726,26,4.0
1144,26,5.0
8542,26,5.0
7677,26,4.0
4915,26,5.0
3756,26,5.0
4958,26,5.0
4136,26,5.0
6129,26,5.0
6881,26,5.0
3806,26,5.0
5284,26,5.0
5082,26,4.0
8472,26,5.0
3106,26,5.0
7217,26,4.0
2813,26,4.0
4707,26,5.0
4842,26,4.0
9610,26,4.0
7639,26,5.0
2037,26,4.0
4537,26,5.0
3307,26,5.0
5562,26,4.0
8739,26,4.0
2618,26,4.0
7795,26,5.0
1639,26,4.0
2917,26,5.0
997,26,5.0
1459,26,3.0
6723,26,4.0
856,26,5.0
8451,26,5.0
7885,26,1.0
7736,26,5.0
8140,26,5.0
8140,26,5.0
8207,26,3.0
3190,26,5.0
4930,26,5.0
6468,26,5.0
6961,26,2.0
4490,26,4.0
7857,26,5.0
183,26,5.0
8758,26,3.0
3305,26,2.0
1469,26,5.0
5827,26,5.0
3987,26,5.0
3302,26,5.0
966,26,1.0
6494,26,4.0
1450,26,5.0
1915,26,5.0
2931,26,5.0
4034,26,5.0
5642,26,4.0
8201,26,5.0
8979,26,5.0
8607,26,5.0
8456,26,4.0
1366,26,5.0
7551,26,5.0
5469,26,5.0
7385,26,5.0
6975,26,4.0
5537,26,4.0
8536,26,4.0
2286,26,3.0
7935,26,4.0
9018,26,5.0
9345,26,3.0
3461,26,5.0
2736,26,3.0
6930,26,5.0
9159,26,4.0
9140,26,1.0
40,26,3.0
3759,26,5.0
6585,26,4.0
7016,26,5.0
6109,26,5.0
883,26,5.0
1545,26,5.0
2833,26,4.0
4841,26,4.0
7673,26,4.0
1361,26,5.0
666,26,3.0
9148,26,5.0
8574,26,3.0
3987,26,5.0
5898,26,3.0
2706,26,5.0
7150,26,5.0
3750,26,5.0
6347,26,5.0
1639,26,5.0
8851,26,3.0
6661,26,5.0
8245,26,5.0
4238,26,5.0
7246,26,1.0
9543,26,5.0
4278,26,1.0
1713,26,4.0
6911,26,5.0
8892,26,5.0
3092,26,5.0
9006,26,5.0
2745,26,5.0
8708,26,5.0
7690,26,5.0
982,26,5.0
2713,26,5.0
485,26,4.0
9059,26,5.0
2745,26,4.0
8601,26,3.0
8887,26,4.0
6161,26,2.0
2038,26,5.0
1241,26,3.0
1039,26,5.0
6289,26,5.0
8518,26,5.0
9280,26,2.0
5002,26,4.0
109,26,5.0
1908,26,4.0
7371,26,4.0
7607,26,4.0
5255,26,4.0
3293,26,5.0
1714,26,5.0
8097,26,5.0
4077,26,4.0
6821,26,2.0
5002,26,4.0
3114,26,3.0
4437,26,4.0
7493,26,5.0
1022,26,5.0
4827,26,5.0
2562,26,4.0
2645,26,4.0
4987,26,5.0
5658,26,4.0
8931,26,4.0
7181,26,1.0
8068,26,5.0
1078,26,5.0
3089,26,1.0
6025,26,1.0
4263,26,3.0
7436,26,4.0
7634,26,5.0
7044,26,5.0
1142,26,4.0
3385,26,5.0
5996,26,4.0
3371,26,3.0
5552,26,2.0
1376,26,4.0
4788,26,4.0
8058,26,1.0
3208,26,5.0
875,26,4.0
3073,26,4.0
1516,26,2.0
4925,26,4.0
2667,26,5.0
6255,26,5.0
2601,26,3.0
1374,26,4.0
5180,26,4.0
6024,26,4.0
9588,26,5.0
3700,26,5.0
3700,26,5.0
1734,26,3.0
454,26,3.0
824,26,5.0
4056,26,3.0
3411,26,3.0
1254,26,4.0
2523,26,5.0
6699,26,5.0
8144,26,5.0
6946,26,4.0
3727,26,4.0
3327,26,5.0
531,26,2.0
7321,26,4.0
5671,26,5.0
5496,26,5.0
1727,26,5.0
7567,26,5.0
1501,26,5.0
3392,26,4.0
3998,26,5.0
5149,26,5.0
8192,26,5.0
159,26,5.0
7820,26,4.0
6287,26,3.0
1109,26,3.0
6234,26,2.0
2202,26,5.0
1102,26,4.0
4062,26,3.0
3988,26,5.0
8038,26,5.0
4605,26,5.0
7342,26,5.0
5770,26,5.0
2464,26,4.0
9406,26,5.0
1734,26,4.0
3538,26,3.0
5723,26,3.0
8464,26,4.0
